Genesymbol	miRNA	Cancertype	Targetsiteclass
RB1	hsa-miR-1295b-5p	Hypodiploid_ALL	Disrupted
WNT5A	hsa-miR-616-3p	Hypodiploid_ALL	Disrupted
WNT5A	hsa-miR-616-3p	Hypodiploid_ALL	Disrupted
PAK7	hsa-miR-96-3p	Pancreatic	Created
PAK7	hsa-miR-96-3p	Pancreatic	Created
PAK7	hsa-miR-4795-3p	Pancreatic	Created
PAK7	hsa-miR-4795-3p	Pancreatic	Created
PAK7	hsa-miR-2681-3p	Pancreatic	Created
PAK7	hsa-miR-2681-3p	Pancreatic	Created
PAK7	hsa-miR-126-5p	Pancreatic	Created
PAK7	hsa-miR-126-5p	Pancreatic	Created
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-3-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-3-5p	Leukemia/T-ALL	Disrupted
VHL	hsa-miR-3646	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4703-5p	Leukemia/T-ALL	Created
PIK3R1	hsa-miR-1207-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-18a-3p	Leukemia/T-ALL	Disrupted
RET	hsa-miR-599	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-186-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-875-5p	Leukemia/T-ALL	Created
EGFR	hsa-miR-23c	Leukemia/T-ALL	Created
PIM1	hsa-miR-181b-5p	Leukemia/T-ALL	Created
PIM1	hsa-miR-181b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4266	Leukemia/T-ALL	Created
EGFR	hsa-miR-491-5p	Leukemia/T-ALL	Disrupted
FGFR2	hsa-miR-425-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-3117-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-3117-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-3117-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-3117-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-3117-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-3117-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-3117-5p	Leukemia/T-ALL	Created
KIT	hsa-miR-129-5p	Leukemia/T-ALL	Created
KIT	hsa-miR-129-5p	Leukemia/T-ALL	Created
VHL	hsa-miR-5572	Leukemia/T-ALL	Created
VHL	hsa-miR-5572	Leukemia/T-ALL	Created
PIM1	hsa-miR-181d	Leukemia/T-ALL	Created
PIM1	hsa-miR-181d	Leukemia/T-ALL	Created
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-766-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-5197-3p	Leukemia/T-ALL	Disrupted
LCK	hsa-miR-5007-3p	Leukemia/T-ALL	Created
LCK	hsa-miR-5007-3p	Leukemia/T-ALL	Created
FGFR3	hsa-miR-567	Leukemia/T-ALL	Created
FGFR3	hsa-miR-567	Leukemia/T-ALL	Created
FGFR3	hsa-miR-567	Leukemia/T-ALL	Created
PIM1	hsa-miR-181a-5p	Leukemia/T-ALL	Created
PIM1	hsa-miR-181a-5p	Leukemia/T-ALL	Created
EGFR	hsa-miR-23a-3p	Leukemia/T-ALL	Created
EGFR	hsa-miR-23b-3p	Leukemia/T-ALL	Created
RET	hsa-miR-5010-3p	Leukemia/T-ALL	Created
RET	hsa-miR-223-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1295b-5p	Leukemia/T-ALL	Created
FGFR3	hsa-miR-4716-5p	Leukemia/T-ALL	Created
FGFR3	hsa-miR-4716-5p	Leukemia/T-ALL	Created
FGFR3	hsa-miR-4716-5p	Leukemia/T-ALL	Created
RET	hsa-miR-633	Leukemia/T-ALL	Created
LCK	hsa-miR-299-3p	Leukemia/T-ALL	Created
LCK	hsa-miR-299-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3908	Leukemia/T-ALL	Created
FGFR2	hsa-miR-425-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-425-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-425-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-425-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-425-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-425-5p	Leukemia/T-ALL	Created
HRAS	hsa-miR-592	Leukemia/T-ALL	Created
EGFR	hsa-miR-624-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-507	Leukemia/T-ALL	Created
FGFR2	hsa-miR-557	Leukemia/T-ALL	Created
HRAS	hsa-miR-5008-3p	Leukemia/T-ALL	Disrupted
HRAS	hsa-miR-5008-3p	Leukemia/T-ALL	Disrupted
HRAS	hsa-miR-5008-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-548u	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-202-3p	Leukemia/T-ALL	Created
LCK	hsa-miR-597	Leukemia/T-ALL	Disrupted
LCK	hsa-miR-597	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-3942-5p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-557	Leukemia/T-ALL	Created
FGFR2	hsa-miR-557	Leukemia/T-ALL	Created
FGFR2	hsa-miR-557	Leukemia/T-ALL	Created
FGFR2	hsa-miR-557	Leukemia/T-ALL	Created
FGFR2	hsa-miR-557	Leukemia/T-ALL	Created
FGFR2	hsa-miR-557	Leukemia/T-ALL	Created
KIT	hsa-miR-375	Leukemia/T-ALL	Created
KIT	hsa-miR-375	Leukemia/T-ALL	Created
VHL	hsa-miR-4713-3p	Leukemia/T-ALL	Created
VHL	hsa-miR-4713-3p	Leukemia/T-ALL	Created
VHL	hsa-miR-1911-3p	Leukemia/T-ALL	Created
RET	hsa-miR-3688-3p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-507	Leukemia/T-ALL	Created
FGFR2	hsa-miR-507	Leukemia/T-ALL	Created
FGFR2	hsa-miR-507	Leukemia/T-ALL	Created
FGFR2	hsa-miR-507	Leukemia/T-ALL	Created
FGFR2	hsa-miR-507	Leukemia/T-ALL	Created
FGFR2	hsa-miR-507	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4766-3p	Leukemia/T-ALL	Created
NRAS	hsa-miR-1185-1-3p	Leukemia/T-ALL	Disrupted
NRAS	hsa-miR-1185-2-3p	Leukemia/T-ALL	Disrupted
NRAS	hsa-miR-128	Leukemia/T-ALL	Created
RET	hsa-miR-5093	Leukemia/T-ALL	Created
RUNX1	hsa-miR-3124-3p	Leukemia/T-ALL	Created
RUNX1	hsa-miR-3124-3p	Leukemia/T-ALL	Created
VHL	hsa-miR-1256	Leukemia/T-ALL	Created
VHL	hsa-miR-1256	Leukemia/T-ALL	Created
PIK3R1	hsa-miR-1305	Leukemia/T-ALL	Created
PIK3R1	hsa-miR-1305	Leukemia/T-ALL	Created
PIK3R1	hsa-miR-1305	Leukemia/T-ALL	Created
PIK3R1	hsa-miR-1305	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4482-5p	Leukemia/T-ALL	Created
LCK	hsa-miR-4717-3p	Leukemia/T-ALL	Disrupted
LCK	hsa-miR-4717-3p	Leukemia/T-ALL	Disrupted
NRAS	hsa-let-7f-2-3p	Leukemia/T-ALL	Disrupted
NRAS	hsa-miR-3681-3p	Leukemia/T-ALL	Created
NRAS	hsa-miR-4672	Leukemia/T-ALL	Created
RET	hsa-miR-3660	Leukemia/T-ALL	Disrupted
RET	hsa-miR-4526	Leukemia/T-ALL	Created
FGFR2	hsa-miR-5696	Leukemia/T-ALL	Created
FGFR2	hsa-miR-664-3p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-5696	Leukemia/T-ALL	Created
FGFR2	hsa-miR-664-3p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-5696	Leukemia/T-ALL	Created
FGFR2	hsa-miR-664-3p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-5696	Leukemia/T-ALL	Created
FGFR2	hsa-miR-664-3p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-664-3p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-5696	Leukemia/T-ALL	Created
FGFR2	hsa-miR-664-3p	Leukemia/T-ALL	Created
FGFR2	hsa-miR-5696	Leukemia/T-ALL	Created
FGFR2	hsa-miR-664-3p	Leukemia/T-ALL	Created
VHL	hsa-miR-501-5p	Leukemia/T-ALL	Created
VHL	hsa-miR-501-5p	Leukemia/T-ALL	Created
VHL	hsa-miR-3646	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-19a-3p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-19b-3p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-518a-5p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-527	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-19a-3p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-19b-3p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-518a-5p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-527	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-19a-3p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-19b-3p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-518a-5p	Leukemia/T-ALL	Disrupted
FGFR3	hsa-miR-527	Leukemia/T-ALL	Disrupted
KIT	hsa-miR-26b-3p	Leukemia/T-ALL	Disrupted
KIT	hsa-miR-4652-3p	Leukemia/T-ALL	Disrupted
KIT	hsa-miR-26b-3p	Leukemia/T-ALL	Disrupted
KIT	hsa-miR-4652-3p	Leukemia/T-ALL	Disrupted
PIK3R1	hsa-miR-582-3p	Leukemia/T-ALL	Created
PIK3R1	hsa-miR-582-3p	Leukemia/T-ALL	Created
PIK3R1	hsa-miR-582-3p	Leukemia/T-ALL	Created
PIK3R1	hsa-miR-582-3p	Leukemia/T-ALL	Created
PIM1	hsa-miR-4262	Leukemia/T-ALL	Created
PIM1	hsa-miR-4262	Leukemia/T-ALL	Created
EGFR	hsa-miR-130a-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-3-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-3-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-3-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-3-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-3-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1184	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-1301	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-200a-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-5047	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-3-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-509-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4274	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-563	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-324-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4684-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
FGFR1	hsa-miR-4476	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4695-5p	Leukemia/T-ALL	Created
RET	hsa-miR-4310	Leukemia/T-ALL	Disrupted
RET	hsa-miR-888-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-141-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4418	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524a-5p	Leukemia/T-ALL	Disrupted
PIK3R1	hsa-miR-128	Leukemia/T-ALL	Disrupted
PIK3R1	hsa-miR-128	Leukemia/T-ALL	Disrupted
PIK3R1	hsa-miR-128	Leukemia/T-ALL	Disrupted
PIK3R1	hsa-miR-128	Leukemia/T-ALL	Disrupted
KIT	hsa-miR-573	Leukemia/T-ALL	Disrupted
KIT	hsa-miR-573	Leukemia/T-ALL	Disrupted
PIK3R1	hsa-miR-1207-3p	Leukemia/T-ALL	Disrupted
PIK3R1	hsa-miR-1207-3p	Leukemia/T-ALL	Disrupted
PIK3R1	hsa-miR-1207-3p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4524b-5p	Leukemia/T-ALL	Disrupted
EGFR	hsa-miR-132-5p	Leukemia/T-ALL	Disrupted
FLT3	hsa-miR-1245a	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
FGFR1	hsa-miR-4519	Leukemia/T-ALL	Disrupted
VHL	hsa-miR-625-3p	Leukemia/T-ALL	Disrupted
VHL	hsa-miR-625-3p	Leukemia/T-ALL	Disrupted
